[DEBUG] 14-06-2020 22:55:21.305 [main] logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 14-06-2020 22:55:21.329 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 14-06-2020 22:55:21.331 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 14-06-2020 22:55:21.335 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 14-06-2020 22:55:21.395 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[DEBUG] 14-06-2020 22:55:21.396 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 14-06-2020 22:55:21.600 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
[WARN ] 14-06-2020 22:55:21.602 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[DEBUG] 14-06-2020 22:55:21.602 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 14-06-2020 22:55:21.607 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 14-06-2020 22:55:21.890 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 14-06-2020 22:55:21.910 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[class org.hibernate.cache.ehcache.internal.EhcacheRegionFactory, class org.hibernate.cache.ehcache.internal.SingletonEhcacheRegionFactory]` RegionFactory strategies were registered
[DEBUG] 14-06-2020 22:55:21.911 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 30-06-2020 23:14:50.879 [main] Settings - Second-level cache region prefix: null
[DEBUG] 30-06-2020 23:14:50.879 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 30-06-2020 23:14:50.879 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 30-06-2020 23:14:50.879 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 30-06-2020 23:14:50.879 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 30-06-2020 23:14:50.880 [main] Settings - JDBC batch size: 15
[DEBUG] 30-06-2020 23:14:50.880 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 30-06-2020 23:14:50.880 [main] Settings - Scrollable result sets: enabled
[DEBUG] 30-06-2020 23:14:50.880 [main] Settings - Wrap result sets: disabled
[DEBUG] 30-06-2020 23:14:50.881 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 30-06-2020 23:14:50.881 [main] Settings - JDBC result set fetch size: null
[DEBUG] 30-06-2020 23:14:50.881 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 30-06-2020 23:14:50.881 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 30-06-2020 23:14:50.881 [main] Settings - JPA compliance - query : disabled
[DEBUG] 30-06-2020 23:14:50.881 [main] Settings - JPA compliance - closed-handling : disabled
[DEBUG] 30-06-2020 23:14:50.882 [main] Settings - JPA compliance - lists : disabled
[DEBUG] 30-06-2020 23:14:50.883 [main] Settings - JPA compliance - transactions : disabled
[DEBUG] 30-06-2020 23:14:50.981 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 30-06-2020 23:14:50.981 [main] SessionFactoryImpl - Instantiating session factory with properties: {sun.desktop=windows, hibernate.format_sql=true, awt.toolkit=sun.awt.windows.WToolkit, dialect=org.hibernate.dialect.MySQL8Dialect, file.encoding.pkg=sun.io, java.specification.version=1.8, sun.cpu.isalist=amd64, sun.jnu.encoding=MS950, hibernate.dialect=org.hibernate.dialect.MySQL8Dialect, hibernate.connection_pool_size=5, java.class.path=C:\_JSPx\Hibernate-workspace\HibernateExampesMySQL2019\target\classes;C:\_JSP\repository\javax\servlet\javax.servlet-api\3.1.0\javax.servlet-api-3.1.0.jar;C:\_JSP\repository\javax\servlet\jsp\javax.servlet.jsp-api\2.3.1\javax.servlet.jsp-api-2.3.1.jar;C:\_JSP\repository\jstl\jstl\1.2\jstl-1.2.jar;C:\_JSP\repository\javax\el\el-api\2.2.1-b04\el-api-2.2.1-b04.jar;C:\_JSP\repository\mysql\mysql-connector-java\8.0.13\mysql-connector-java-8.0.13.jar;C:\_JSP\repository\com\google\protobuf\protobuf-java\3.6.1\protobuf-java-3.6.1.jar;C:\_JSP\repository\org\hibernate\hibernate-core\5.4.10.Final\hibernate-core-5.4.10.Final.jar;C:\_JSP\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\_JSP\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\_JSP\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\_JSP\repository\net\bytebuddy\byte-buddy\1.10.2\byte-buddy-1.10.2.jar;C:\_JSP\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\_JSP\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\_JSP\repository\org\jboss\jandex\2.1.1.Final\jandex-2.1.1.Final.jar;C:\_JSP\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\_JSP\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\_JSP\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\_JSP\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\_JSP\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\_JSP\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\_JSP\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\_JSP\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\_JSP\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\_JSP\repository\org\hibernate\hibernate-ehcache\5.4.10.Final\hibernate-ehcache-5.4.10.Final.jar;C:\_JSP\repository\net\sf\ehcache\ehcache\2.10.6\ehcache-2.10.6.jar;C:\_JSP\repository\org\slf4j\slf4j-api\1.7.25\slf4j-api-1.7.25.jar;C:\_JSP\repository\javax\xml\bind\jaxb-api\2.2.11\jaxb-api-2.2.11.jar;C:\_JSP\repository\com\sun\xml\bind\jaxb-core\2.2.11\jaxb-core-2.2.11.jar;C:\_JSP\repository\com\sun\xml\bind\jaxb-impl\2.2.11\jaxb-impl-2.2.11.jar;C:\_JSP\repository\javax\activation\activation\1.1.1\activation-1.1.1.jar;C:\_JSP\repository\org\apache\logging\log4j\log4j-api\2.13.3\log4j-api-2.13.3.jar;C:\_JSP\repository\org\apache\logging\log4j\log4j-core\2.13.3\log4j-core-2.13.3.jar, java.vm.vendor=, sun.arch.data.model=64, hbm2ddl.auto=create, user.variant=, java.vendor.url=http://java.oracle.com/, user.timezone=Asia/Taipei, hibernate.transaction.factory_class=org.hibernate.transaction.JDBCTransactionFactory, os.name=Windows 10, java.vm.specification.version=1.8, current_session_context_class=thread, sun.java.launcher=SUN_STANDARD, user.country=TW, sun.boot.library.path=C:\_JSP\jdk1.8\jre\bin, sun.java.command=ch01.main.FirstHibernate, sun.cpu.endian=little, user.home=C:\Users\USER, user.language=zh, java.specification.vendor=Oracle Corporation, java.home=C:\_JSP\jdk1.8\jre, file.separator=\, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, sun.boot.class.path=C:\_JSP\jdk1.8\jre\lib\resources.jar;C:\_JSP\jdk1.8\jre\lib\rt.jar;C:\_JSP\jdk1.8\jre\lib\sunrsasign.jar;C:\_JSP\jdk1.8\jre\lib\jsse.jar;C:\_JSP\jdk1.8\jre\lib\jce.jar;C:\_JSP\jdk1.8\jre\lib\charsets.jar;C:\_JSP\jdk1.8\jre\lib\jfr.jar;C:\_JSP\jdk1.8\jre\classes, hibernate.hbm2ddl.auto=create, user.script=, connection.password=Do!ng123, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=1.8.0_242-b08, user.name=USER, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.endorsed.dirs=C:\_JSP\jdk1.8\jre\lib\endorsed, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei, file.encoding=UTF-8, format_sql=true, connection_pool_size=5, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=true, hibernate.current_session_context_class=thread, show_sql=true, transaction.factory_class=org.hibernate.transaction.JDBCTransactionFactory, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=C:\Users\USER\AppData\Local\Temp\, java.version=1.8.0_242, user.dir=C:\_JSPx\Hibernate-workspace\HibernateExampesMySQL2019, os.arch=amd64, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, connection.driver_class=com.mysql.cj.jdbc.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@7ea4d397, java.library.path=C:\_JSP\jdk1.8\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\PortableGit\bin;C:\_JSP\maven3\bin;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\Microsoft SQL Server\110\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\110\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\110\Tools\Binn\ManagementStudio\;C:\Program Files (x86)\Microsoft Visual Studio 10.0\Common7\IDE\PrivateAssemblies\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\130\Tools\Binn\;C:\_JSP\spring2.2.4\bin;C:\_JSP\jdk1.8\bin;C:\_JSP\jdk1.8\jre\bin;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\USER\AppData\Local\Programs\Python\Python36\Scripts\;C:\Users\USER\AppData\Local\Programs\Python\Python36\;C:\Users\USER\AppData\Local\Microsoft\WindowsApps;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, java.vm.version=25.242-b08, hibernate.bytecode.use_reflection_optimizer=false, bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, java.ext.dirs=C:\_JSP\jdk1.8\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, connection.url=jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei, java.class.version=52.0}
[DEBUG] 30-06-2020 23:14:50.997 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 30-06-2020 23:14:50.998 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 30-06-2020 23:14:50.998 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@ab7a938] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@e36bb2a]
[DEBUG] 30-06-2020 23:14:51.101 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch01.model.Employee] is safe
[DEBUG] 30-06-2020 23:14:51.101 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch01.model.Employee
[DEBUG] 30-06-2020 23:14:51.149 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch01.model.Employee] is safe
[DEBUG] 30-06-2020 23:14:51.150 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch01.model.Employee
[DEBUG] 30-06-2020 23:14:51.582 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch01.model.Department] is safe
[DEBUG] 30-06-2020 23:14:51.583 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch01.model.Department
[DEBUG] 30-06-2020 23:14:51.584 [main] ClassLoaderAccessImpl - Not known whether passed class name [ch01.model.Department] is safe
[DEBUG] 30-06-2020 23:14:51.584 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ch01.model.Department
[DEBUG] 30-06-2020 23:14:51.612 [main] AbstractEntityPersister - Static SQL for entity: ch01.model.Employee
[DEBUG] 30-06-2020 23:14:51.612 [main] AbstractEntityPersister -  Version select: select pk from Employee_Table where pk =?
[DEBUG] 30-06-2020 23:14:51.612 [main] AbstractEntityPersister -  Snapshot select: select employee_.pk, employee_.birthday as birthday2_1_, employee_.dept_id as dept_id8_1_, employee_.email as email3_1_, employee_.employee_Id as employee4_1_, employee_.empName as empName5_1_, employee_.salary as salary6_1_, employee_.weight as weight7_1_ from Employee_Table employee_ where employee_.pk=?
[DEBUG] 30-06-2020 23:14:51.612 [main] AbstractEntityPersister -  Insert 0: insert into Employee_Table (birthday, dept_id, email, employee_Id, empName, salary, weight, pk) values (?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 30-06-2020 23:14:51.613 [main] AbstractEntityPersister -  Update 0: update Employee_Table set birthday=?, dept_id=?, email=?, employee_Id=?, empName=?, salary=?, weight=? where pk=?
[DEBUG] 30-06-2020 23:14:51.613 [main] AbstractEntityPersister -  Delete 0: delete from Employee_Table where pk=?
[DEBUG] 30-06-2020 23:14:51.613 [main] AbstractEntityPersister -  Identity insert: insert into Employee_Table (birthday, dept_id, email, employee_Id, empName, salary, weight) values (?, ?, ?, ?, ?, ?, ?)
[DEBUG] 30-06-2020 23:14:51.649 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6e0cff20]
[DEBUG] 30-06-2020 23:14:51.651 [main] MetamodelGraphWalker - Visiting attribute path : birthday
[DEBUG] 30-06-2020 23:14:51.651 [main] MetamodelGraphWalker - Visiting attribute path : dept
[DEBUG] 30-06-2020 23:14:51.657 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79d743e6]
[DEBUG] 30-06-2020 23:14:51.659 [main] MetamodelGraphWalker - Visiting attribute path : dept.depName
[DEBUG] 30-06-2020 23:14:51.659 [main] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 30-06-2020 23:14:51.659 [main] MetamodelGraphWalker - Visiting attribute path : employeeId
[DEBUG] 30-06-2020 23:14:51.659 [main] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 30-06-2020 23:14:51.660 [main] MetamodelGraphWalker - Visiting attribute path : salary
[DEBUG] 30-06-2020 23:14:51.661 [main] MetamodelGraphWalker - Visiting attribute path : weight
[DEBUG] 30-06-2020 23:14:51.661 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 30-06-2020 23:14:51.678 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 30-06-2020 23:14:51.686 [main] LoadPlanTreePrinter - LoadPlan(entity=ch01.model.Employee)
    - Returns
       - EntityReturnImpl(entity=ch01.model.Employee, querySpaceUid=<gen:0>, path=ch01.model.Employee)
          - EntityAttributeFetchImpl(entity=ch01.model.Department, querySpaceUid=<gen:1>, path=ch01.model.Employee.dept)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ch01.model.Employee)
          - SQL table alias mapping - employee0_
          - alias suffix - 0_
          - suffixed key columns - {pk1_1_0_}
          - JOIN (JoinDefinedByMetadata(dept)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ch01.model.Department)
                - SQL table alias mapping - department1_
                - alias suffix - 1_
                - suffixed key columns - {depId1_0_1_}

[DEBUG] 30-06-2020 23:14:51.690 [main] EntityLoader - Static select for entity ch01.model.Employee [NONE]: select employee0_.pk as pk1_1_0_, employee0_.birthday as birthday2_1_0_, employee0_.dept_id as dept_id8_1_0_, employee0_.email as email3_1_0_, employee0_.employee_Id as employee4_1_0_, employee0_.empName as empName5_1_0_, employee0_.salary as salary6_1_0_, employee0_.weight as weight7_1_0_, department1_.depId as depId1_0_1_, department1_.depName as depName2_0_1_ from Employee_Table employee0_ left outer join Department_Table department1_ on employee0_.dept_id=department1_.depId where employee0_.pk=?
[DEBUG] 30-06-2020 23:14:51.690 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3f672204]
[DEBUG] 30-06-2020 23:14:51.690 [main] MetamodelGraphWalker - Visiting attribute path : birthday
[DEBUG] 30-06-2020 23:14:51.691 [main] MetamodelGraphWalker - Visiting attribute path : dept
[DEBUG] 30-06-2020 23:14:51.691 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2c2db130]
[DEBUG] 30-06-2020 23:14:51.691 [main] MetamodelGraphWalker - Visiting attribute path : dept.depName
[DEBUG] 30-06-2020 23:14:51.694 [main] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 30-06-2020 23:14:51.694 [main] MetamodelGraphWalker - Visiting attribute path : employeeId
[DEBUG] 30-06-2020 23:14:51.694 [main] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 30-06-2020 23:14:51.694 [main] MetamodelGraphWalker - Visiting attribute path : salary
[DEBUG] 30-06-2020 23:14:51.695 [main] MetamodelGraphWalker - Visiting attribute path : weight
[DEBUG] 30-06-2020 23:14:51.695 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 30-06-2020 23:14:51.695 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 30-06-2020 23:14:51.699 [main] LoadPlanTreePrinter - LoadPlan(entity=ch01.model.Employee)
    - Returns
       - EntityReturnImpl(entity=ch01.model.Employee, querySpaceUid=<gen:0>, path=ch01.model.Employee)
          - EntityAttributeFetchImpl(entity=ch01.model.Department, querySpaceUid=<gen:1>, path=ch01.model.Employee.dept)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ch01.model.Employee)
          - SQL table alias mapping - employee0_
          - alias suffix - 0_
          - suffixed key columns - {pk1_1_0_}
          - JOIN (JoinDefinedByMetadata(dept)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ch01.model.Department)
                - SQL table alias mapping - department1_
                - alias suffix - 1_
                - suffixed key columns - {depId1_0_1_}

[DEBUG] 30-06-2020 23:14:51.700 [main] EntityLoader - Static select for entity ch01.model.Employee [READ]: select employee0_.pk as pk1_1_0_, employee0_.birthday as birthday2_1_0_, employee0_.dept_id as dept_id8_1_0_, employee0_.email as email3_1_0_, employee0_.employee_Id as employee4_1_0_, employee0_.empName as empName5_1_0_, employee0_.salary as salary6_1_0_, employee0_.weight as weight7_1_0_, department1_.depId as depId1_0_1_, department1_.depName as depName2_0_1_ from Employee_Table employee0_ left outer join Department_Table department1_ on employee0_.dept_id=department1_.depId where employee0_.pk=?
[DEBUG] 30-06-2020 23:14:51.732 [main] Loader - Static select for action ACTION_MERGE on entity ch01.model.Employee: select employee0_.pk as pk1_1_0_, employee0_.birthday as birthday2_1_0_, employee0_.dept_id as dept_id8_1_0_, employee0_.email as email3_1_0_, employee0_.employee_Id as employee4_1_0_, employee0_.empName as empName5_1_0_, employee0_.salary as salary6_1_0_, employee0_.weight as weight7_1_0_ from Employee_Table employee0_ where employee0_.pk=?
[DEBUG] 30-06-2020 23:14:51.732 [main] Loader - Static select for action ACTION_REFRESH on entity ch01.model.Employee: select employee0_.pk as pk1_1_0_, employee0_.birthday as birthday2_1_0_, employee0_.dept_id as dept_id8_1_0_, employee0_.email as email3_1_0_, employee0_.employee_Id as employee4_1_0_, employee0_.empName as empName5_1_0_, employee0_.salary as salary6_1_0_, employee0_.weight as weight7_1_0_ from Employee_Table employee0_ where employee0_.pk=?
[DEBUG] 30-06-2020 23:14:51.732 [main] AbstractEntityPersister - Static SQL for entity: ch01.model.Department
[DEBUG] 30-06-2020 23:14:51.733 [main] AbstractEntityPersister -  Version select: select depId from Department_Table where depId =?
[DEBUG] 30-06-2020 23:14:51.733 [main] AbstractEntityPersister -  Snapshot select: select department_.depId, department_.depName as depName2_0_ from Department_Table department_ where department_.depId=?
[DEBUG] 30-06-2020 23:14:51.734 [main] AbstractEntityPersister -  Insert 0: insert into Department_Table (depName, depId) values (?, ?)
[DEBUG] 30-06-2020 23:14:51.734 [main] AbstractEntityPersister -  Update 0: update Department_Table set depName=? where depId=?
[DEBUG] 30-06-2020 23:14:51.739 [main] AbstractEntityPersister -  Delete 0: delete from Department_Table where depId=?
[DEBUG] 30-06-2020 23:14:51.739 [main] AbstractEntityPersister -  Identity insert: insert into Department_Table (depName) values (?)
[DEBUG] 30-06-2020 23:14:51.740 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@36f1046f]
[DEBUG] 30-06-2020 23:14:51.740 [main] MetamodelGraphWalker - Visiting attribute path : depName
[DEBUG] 30-06-2020 23:14:51.740 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 30-06-2020 23:14:51.740 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 30-06-2020 23:14:51.742 [main] LoadPlanTreePrinter - LoadPlan(entity=ch01.model.Department)
    - Returns
       - EntityReturnImpl(entity=ch01.model.Department, querySpaceUid=<gen:0>, path=ch01.model.Department)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ch01.model.Department)
          - SQL table alias mapping - department0_
          - alias suffix - 0_
          - suffixed key columns - {depId1_0_0_}

[DEBUG] 30-06-2020 23:14:51.743 [main] EntityLoader - Static select for entity ch01.model.Department [NONE]: select department0_.depId as depId1_0_0_, department0_.depName as depName2_0_0_ from Department_Table department0_ where department0_.depId=?
[DEBUG] 30-06-2020 23:14:51.744 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1686f0b4]
[DEBUG] 30-06-2020 23:14:51.744 [main] MetamodelGraphWalker - Visiting attribute path : depName
[DEBUG] 30-06-2020 23:14:51.744 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 30-06-2020 23:14:51.745 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 30-06-2020 23:14:51.745 [main] LoadPlanTreePrinter - LoadPlan(entity=ch01.model.Department)
    - Returns
       - EntityReturnImpl(entity=ch01.model.Department, querySpaceUid=<gen:0>, path=ch01.model.Department)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ch01.model.Department)
          - SQL table alias mapping - department0_
          - alias suffix - 0_
          - suffixed key columns - {depId1_0_0_}

[DEBUG] 30-06-2020 23:14:51.745 [main] EntityLoader - Static select for entity ch01.model.Department [READ]: select department0_.depId as depId1_0_0_, department0_.depName as depName2_0_0_ from Department_Table department0_ where department0_.depId=?
[DEBUG] 30-06-2020 23:14:51.745 [main] Loader - Static select for action ACTION_MERGE on entity ch01.model.Department: select department0_.depId as depId1_0_0_, department0_.depName as depName2_0_0_ from Department_Table department0_ where department0_.depId=?
[DEBUG] 30-06-2020 23:14:51.746 [main] Loader - Static select for action ACTION_REFRESH on entity ch01.model.Department: select department0_.depId as depId1_0_0_, department0_.depName as depName2_0_0_ from Department_Table department0_ where department0_.depId=?
[DEBUG] 30-06-2020 23:14:51.801 [main] SQL - 
    
    alter table Employee_Table 
       drop 
       foreign key FKqf6tu3v5uy16o8u2quygds0ib
[INFO ] 30-06-2020 23:14:51.803 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@1de6932a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[DEBUG] 30-06-2020 23:14:51.821 [main] SQL - 
    
    drop table if exists Department_Table
[DEBUG] 30-06-2020 23:14:51.836 [main] SQL - 
    
    drop table if exists Employee_Table
[DEBUG] 30-06-2020 23:14:51.853 [main] SQL - 
    
    create table Department_Table (
       depId integer not null auto_increment,
        depName varchar(255),
        primary key (depId)
    ) engine=InnoDB
[INFO ] 30-06-2020 23:14:51.854 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@72ee5d84] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[DEBUG] 30-06-2020 23:14:51.879 [main] SQL - 
    
    create table Employee_Table (
       pk integer not null auto_increment,
        birthday date,
        email varchar(255),
        employee_Id VARCHAR(10) NOT NULL,
        empName VARCHAR(50) NOT NULL,
        salary integer,
        weight DECIMAL(5,1),
        dept_id integer,
        primary key (pk)
    ) engine=InnoDB
[DEBUG] 30-06-2020 23:14:51.902 [main] SQL - 
    
    alter table Employee_Table 
       add constraint FKqf6tu3v5uy16o8u2quygds0ib 
       foreign key (dept_id) 
       references Department_Table (depId)
[DEBUG] 30-06-2020 23:14:51.978 [main] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 30-06-2020 23:14:51.979 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 30-06-2020 23:14:51.988 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@99407c2
[DEBUG] 30-06-2020 23:14:51.990 [main] SessionFactoryRegistry - Registering SessionFactory: 410c89a8-6119-42f8-8e26-acbf5cbf21a2 (<unnamed>)
[DEBUG] 30-06-2020 23:14:51.990 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 30-06-2020 23:14:52.059 [main] StatisticsInitiator - Statistics initialized [enabled=false]
